code,city,city_restaurants_url,restaurant_name,restaurant_url
,,,VIPS,https://glovoapp/es/alb/store/vips-albacete2/
,,,La Tagliatella,https://glovoapp/es/alb/store/la-tagliatella-albacete/
,,,Café Bar Churrería Mare Nostrum,https://glovoapp/es/alb/store/churreria-mare-nostrum-albacete/
,,,Sibuya,https://glovoapp/es/alb/store/sibuya-albacete/
,,,VIPS Smart,https://glovoapp/es/alb/store/vips-smart-albacete/
CPB,Campobasso,https://glovoapp.com/es/CPB/category/RESTAURANT/,,
,,,Fornaro Ristorante Pizzeria,https://glovoapp/es/cpb/store/fornaro-ristorante-pizzeria-cpb/
,,,McDonald's®,https://glovoapp/es/cpb/store/mcdonaldsr-cpb/
,,,Ali Kebab Bar ,https://glovoapp/es/cpb/store/ali-kebab-bar-cpb/
COM,Como,https://glovoapp.com/es/COM/category/RESTAURANT/,,
,,,Mamma mia pizza,https://glovoapp/es/com/store/mamma-mia-pizza-22100/
,,,Kebap Bar Millegusti,https://glovoapp/es/com/store/kebap-bar-millegusti-com/
,,,Turkiye Pizza & Kebap,https://glovoapp/es/com/store/turkiye-pizza-kebap/
,,,GROM,https://glovoapp/es/com/store/grom-com/
,,,GELAB ,https://glovoapp/es/com/store/gelab--com/
,,,Taj Mahal Como,https://glovoapp/es/com/store/taj-mahal-com/
,,,Spontini,https://glovoapp/es/com/store/spontini-com/
,,,Gelateria Amoruccio ,https://glovoapp/es/com/store/gelateria-amoruccio/
,,,Ammare,https://glovoapp/es/com/store/ammare-com/
,,,Pechino,https://glovoapp/es/com/store/pechino-com/
,,,La Farcia,https://glovoapp/es/com/store/la-farcia-com/
,,,Hola Poke,https://glovoapp/es/com/store/hola-poke-com/
,,,Che Focaccia,https://glovoapp/es/com/store/chefocaccia-com/
,,,Indian Halal Cuisine,https://glovoapp/es/com/store/indian-halal-cuisine-com/
,,,Ristorante Cinese La Pagoda ,https://glovoapp/es/com/store/ristorante-cinese-la-pagoda-com/
,,,Blacket,https://glovoapp/es/com/store/blacket-com/
,,,Ristorante Greco- Tavola Calda- Mithos,https://glovoapp/es/com/store/ristorante-greco--tavola-calda--mithos-com/
,,,Mama Ida,https://glovoapp/es/com/store/mama-ida-com/
,,,Macinato Fresco,https://glovoapp/es/com/store/macinato--fresco-com/
,,,Shabu,https://glovoapp/es/com/store/shabu-com-/
,,,Indian Fast Food,https://glovoapp/es/com/store/indianfastfood/
,,,El Merendero,https://glovoapp/es/com/store/el-merendero-com/
,,,Toast & Roll,https://glovoapp/es/com/store/toastroll-com/
,,,La fontana,https://glovoapp/es/com/store/la-fontana-com/
,,,Convivio ,https://glovoapp/es/com/store/conviviocom/
,,,La Cantina della Locanda dei Giurati,https://glovoapp/es/com/store/la-cantina-della-locanda-dei-giurati/
,,,Ermitage,https://glovoapp/es/com/store/ermitage-22100/
,,,Rustica - Peruvian Food & Drinks,https://glovoapp/es/com/store/rustica-peruvian-food-drinks/
,,,In Borgovico Focacce & Calzoni,https://glovoapp/es/com/store/in-borgovico-focacce-and-calzoni-com/
,,,Gelateria Lariana,https://glovoapp/es/com/store/gelateria-lariana-com/
,,,L' Innominato,https://glovoapp/es/com/store/l-innominato-com-22100/
,,,Locanda dei Giurati,https://glovoapp/es/com/store/locanda-dei-giurati-com/
,,,Ristorante Giapponese Kazan Sushi,https://glovoapp/es/com/store/ristorante-giapponese-kazan-sushi/
,,,Arti in Pizza,https://glovoapp/es/com/store/arti-in-pizza-com-/
,,,Trattoria Pizzeria In Borgovico,https://glovoapp/es/com/store/trattoria-pizzeria-in-borgovico-22100/
,,,Girarrosto Lariano,https://glovoapp/es/com/store/girarrosto-lariano-com/
,,,McDonald's® ,https://glovoapp/es/com/store/mcdonald-s-com-/
,,,Le Soste al Mare,https://glovoapp/es/com/store/le-soste-al-mare-com/
,,, Pizza Garage Express,https://glovoapp/es/com/store/pizza-garage-express-com/
COI,Coimbra,https://glovoapp.com/es/COI/category/RESTAURANT/,,
,,,K2 Pizza e Kebab,https://glovoapp/es/com/store/k2-pizza-e-kebab-como/
,,,Peach Pit Pizzeria Donnarumma,https://glovoapp/es/com/store/peach-pit-pizzeria-donnarumma-com/
,,,McDonald's,https://glovoapp/es/coi/store/mcdonald-s-coi/
,,,Burger King,https://glovoapp/es/coi/store/burger-king-coi/
,,,KFC,https://glovoapp/es/coi/store/kfc-coi/
,,,Pizza Hut,https://glovoapp/es/coi/store/pizza-hut-coi-/
,,,Il Tartufo,https://glovoapp/es/coi/store/il-tartufo/
,,,Pans & Company,https://glovoapp/es/coi/store/pans-company-coi-/
,,,H3,https://glovoapp/es/coi/store/h3-coi/
,,,Vitaminas,https://glovoapp/es/coi/store/vitaminas-coi/
,,,Joshua's Shoarma Grill,https://glovoapp/es/coi/store/joshuas-shoarma-grill-coi/
,,,TelePizza,https://glovoapp/es/coi/store/telepizza-coi-/
,,,Café Couraça,https://glovoapp/es/coi/store/caf--coura-a/
,,,Istanbul Kebab,https://glovoapp/es/coi/store/istanbul-kebab-coi/
,,,Sabor & Arte,https://glovoapp/es/coi/store/sabor-arte-coi/
,,,Honorato,https://glovoapp/es/coi/store/honorato-coi/
,,,Pizzeria Il Tartufo,https://glovoapp/es/coi/store/il-tartufo-2/
,,,NYC Hot Dog,https://glovoapp/es/coi/store/nyc-hot-dog-coi/
,,,A Casa do Brás,https://glovoapp/es/coi/store/a-casa-do-bras-coi/
,,,Cervejaria Almedina,https://glovoapp/es/coi/store/cervejaria-almedina-coi/
,,,Noodles&Ca,https://glovoapp/es/coi/store/noodles-coi/
,,,Eurotrópico,https://glovoapp/es/coi/store/eurotropico-pizzaria-coi/
,,,Tomatino,https://glovoapp/es/coi/store/tomatino-coi/
,,,NYC - Olaias Coimbra,https://glovoapp/es/coi/store/nyc-olaias-coimbra-coi/
,,,Psicológico,https://glovoapp/es/coi/store/street-food-psicologico-coi/
,,,O Recanto,https://glovoapp/es/coi/store/o-recanto-coi/
,,,Subway,https://glovoapp/es/coi/store/subway-coi/
,,,Mania Poke Bowls,https://glovoapp/es/coi/store/mania-poke-bowls-coimbra/
,,,Monte Fuji,https://glovoapp/es/coi/store/monte-fuji-coi/
,,,Restaurante Itália,https://glovoapp/es/coi/store/restaurante-italia-coi/
,,,Sake,https://glovoapp/es/coi/store/restaurante-japon-s-sake/
,,,SushiCome,https://glovoapp/es/coi/store/sushicome-coi/
,,,Kang Le,https://glovoapp/es/coi/store/kang-le-coi/
,,,Tenshi Sushi,https://glovoapp/es/coi/store/tenshi-sushi-bar/
,,,Restaurante chinês Fu Hua,https://glovoapp/es/coi/store/restaurante-chines-fu-hua-coi/
,,,Sopas & Sopas,https://glovoapp/es/coi/store/sopas-and-sopas-coi/
,,,Salty Buns,https://glovoapp/es/coi/store/salty-buns/
,,,Indian Kebab,https://glovoapp/es/coi/store/indian-kebab-coi/
,,,Italian Indian Palace,https://glovoapp/es/coi/store/italian-palace-coi/
,,,Super Espeto,https://glovoapp/es/coi/store/ze-coxinha-coimbra/
,,,Solar do Bacalhau ,https://glovoapp/es/coi/store/solar-do-bacalhau--coi/
,,,Mijacão,https://glovoapp/es/coi/store/mijacao-coi/
,,,Telepizza,https://glovoapp/es/coi/store/telepizza-coi/
,,,Francesinhas & Buns,https://glovoapp/es/coi/store/francesinhas-and-buns-coi/
,,,Pastelaria Universidade,https://glovoapp/es/coi/store/pasteleria-universidade-coi/
,,,Azucar,https://glovoapp/es/coi/store/azucar/
,,,La Divina,https://glovoapp/es/coi/store/la-divina-pizza-bar-coi/
,,,Dona Taska,https://glovoapp/es/coi/store/dona-taska-coi/
,,,Dux Café,https://glovoapp/es/coi/store/dux-cafe-coi/
,,,Café General,https://glovoapp/es/coi/store/cafe-general-coi/
,,,Restaurante Brasil,https://glovoapp/es/coi/store/restaurante-brasil-coi/
,,,Churrasqueira do Bairro,https://glovoapp/es/coi/store/churrasqueira-do-bairro-coi/
,,,Sweet & Salty,https://glovoapp/es/coi/store/sweet---salty-coi/
,,,Oriental Flavour,https://glovoapp/es/coi/store/oriental-flavour-coi/
,,,Pastelaria Briosa ,https://glovoapp/es/coi/store/pastelaria-briosa-coimbra/
,,,Shari Sushi Bar,https://glovoapp/es/coi/store/shari-sushi-bar/
,,,Kyoto House,https://glovoapp/es/coi/store/kyoto-house/
,,,Dux - Petiscos E Vinhos,https://glovoapp/es/coi/store/dux-petiscos-e-vinhos/
,,,Yasashii,https://glovoapp/es/coi/store/yasashii/
,,,Super Salgados,https://glovoapp/es/coi/store/ze-coxinha-coimbra-2/
,,,Sake Sushi,https://glovoapp/es/coi/store/restaurante-japon-s-sake-2/
,,,Restaurante no Tacho,https://glovoapp/es/coi/store/restaurante-no-tacho-coi/
,,,FixePizza,https://glovoapp/es/coi/store/fixepizza-coi/
,,,A Taberna,https://glovoapp/es/coi/store/a-taberna-cervejaria/
,,,Kebab & Companhia,https://glovoapp/es/coi/store/kebab-e-companhia-coi/
,,,A Taberna,https://glovoapp/es/coi/store/a-taberna-coi/
,,,D. Frango,https://glovoapp/es/coi/store/d-frango-coi/
,,,Bodega Brasileira,https://glovoapp/es/coi/store/bodega-brasileira-coi/
,,,Petisqueira Navegadores,https://glovoapp/es/coi/store/petisqueira-navegadores/
,,,Mondeguinho,https://glovoapp/es/coi/store/restaurante-mondeguinho/
,,,Maria Portuguesa,https://glovoapp/es/coi/store/maria-portuguesa-coi/
,,,Refeîtro da Baixa,https://glovoapp/es/coi/store/refeitro-da-baixa-coi/
,,,Arcada,https://glovoapp/es/coi/store/arcada-comes-e-bebes-coi/
,,,Cufra Grill,https://glovoapp/es/coi/store/cufra-grill-coi/
,,,Grelhados & Cª,https://glovoapp/es/coi/store/grelhados-and-ca-coi/
,,,The Green Fish,https://glovoapp/es/coi/store/the-green-fish-coi/
,,,Churrasqueira Briosa,https://glovoapp/es/coi/store/churrasqueira-briosa-coi/
,,,100 Montaditos,https://glovoapp/es/coi/store/100-montaditos-coi/
,,,Cantina da Praça,https://glovoapp/es/coi/store/cantina-da-praca-coimbra/
,,,Pastelaria Penta,https://glovoapp/es/coi/store/pastelaria-penta-coi/
,,,Franguinho de Celas,https://glovoapp/es/coi/store/franguinho-de-celas-coi/
,,,Legumes e Outros Vícios,https://glovoapp/es/coi/store/legumes-e-outros-vicios-coi/
,,,Grelhados Brasil,https://glovoapp/es/coi/store/grelhados-brasil-coimbra-coi/
,,,Ishy House ,https://glovoapp/es/coi/store/ishi-house-coimbra-coi/
,,,Gul & Guls ,https://glovoapp/es/coi/store/gul---guls--coi/
,,,O Pipo,https://glovoapp/es/coi/store/o-pipo-coi/
,,,Brasil ao Peso,https://glovoapp/es/coi/store/brasil-ao-peso-coi/
,,,Dux - Taberna Urbana,https://glovoapp/es/coi/store/dux-taberna-urbana-coi/
,,,O Cantinho dos Reis,https://glovoapp/es/coi/store/o-cantinho-dos-reis-coi/
,,,Churrasqueira Cidreira 2,https://glovoapp/es/coi/store/churrasqueira-cidreira-2-coi/
,,,UATA?!,https://glovoapp/es/coi/store/uata--/
,,,Allô Grill,https://glovoapp/es/coi/store/all--grill-coi/
,,,O Verde Moinho,https://glovoapp/es/coi/store/o-verde-moinho-coimbra/
,,,Nacional,https://glovoapp/es/coi/store/nacional-coi/
,,,Pancinhas,https://glovoapp/es/coi/store/restaurante-pancinhas/
,,,Churrasqueira da Várzea,https://glovoapp/es/coi/store/churrasqueira-da-v-rzea/
,,,All in Burger,https://glovoapp/es/coi/store/all-in-burger-coi/
,,,Ponto Brasil,https://glovoapp/es/coi/store/ponto-brasil-coi/
AJZ,Aranjuez,https://glovoapp.com/es/AJZ/category/RESTAURANT/,,
,,,Pizzeria Carlos,https://glovoapp/es/ajz/store/pizzeria-carlos-aranjuez/
,,,Taquería Mexicana Bésame,https://glovoapp/es/ajz/store/taqueria-mexicana-besame-ajz/
,,,Burger King,https://glovoapp/es/ajz/store/burger-king-aranjuez/
,,,La Teja Verde,https://glovoapp/es/ajz/store/la-teja-verde-aranjuez/
,,,Telepizza,https://glovoapp/es/ajz/store/telepizza-ajz/
,,,Vivaldi,https://glovoapp/es/ajz/store/vivaldi-aranjuez/
,,,Azahar,https://glovoapp/es/ajz/store/azahar-aranjuez/
,,,Pizzería El Capricho,https://glovoapp/es/ajz/store/pizzeria-capricho-aranjuez/
,,,¡¿Tapeamos?!,https://glovoapp/es/ajz/store/tapeamos-aranjuez/
,,,La Ramona,https://glovoapp/es/ajz/store/la-ramona-aranjuez/
,,,La Almazara,https://glovoapp/es/ajz/store/la-almazara-aranjuez/
,,,Lizarran,https://glovoapp/es/ajz/store/lizarran-aranjuez/
COA,Costa de Adeje,https://glovoapp.com/es/COA/category/RESTAURANT/,,
,,,Burger King,https://glovoapp/es/coa/store/burger-king-costa-de-adeje/
,,,Subway,https://glovoapp/es/coa/store/subway-costa-de-adeje/
,,,Restaurante Chino Pekín Palace,https://glovoapp/es/coa/store/restaurante-chino-pekin-palace-costa-de-adeje/
,,,Telepizza,https://glovoapp/es/coa/store/telepizza-coa/
,,,Trattoria & Pizzeria Ciao Toto,https://glovoapp/es/coa/store/trattoria-pizzeria-ciao-toto/
,,,Hong Kong Food City Restaurante Chino,https://glovoapp/es/coa/store/hong-kong-food-city-restaurante-chino-costa-de-adeje/
,,,Mandarina,https://glovoapp/es/coa/store/mandarina-costadeadeje/
,,,Dedos Global Kitchen ,https://glovoapp/es/coa/store/dedos-global-kitchen-costadeadeje/
,,,Mirchis Tandoori ,https://glovoapp/es/coa/store/mirchis-tandoori-costa-de-adeje/
,,,Kismat Tandoori,https://glovoapp/es/coa/store/kismat-tandoori-costa-de-adeje/
,,,Delhi Delights Los Cristianos,https://glovoapp/es/coa/store/delhi-delights-los-cristianos-costa-adeje/
,,,Tsuki Sushi Bar,https://glovoapp/es/coa/store/tsuki-sushi-bar-costa-de-adeje/
,,,La Pasta Que Te Gusta,https://glovoapp/es/coa/store/la-pasta-que-te-gusta-costa-de-adeje/
,,,Benim Kebab & Café,https://glovoapp/es/coa/store/benim-kebab-y-cafe-costa-de-adeje/
,,,VIPS Smart,https://glovoapp/es/coa/store/vips-smart-costa-de-adeje/
,,,Buena Onda food&drink,https://glovoapp/es/coa/store/buena-onda-food-drink-costa-de-adeje/
,,,Overseas Asian Restaurant,https://glovoapp/es/coa/store/overseas-asian-restaurant-costa-de-adeje/
,,,Dedo's Burgers,https://glovoapp/es/coa/store/dedos-burgers-costa-de-adeje/
,,,Pizzas De La Terraza,https://glovoapp/es/coa/store/pizzas-de-la-terraza-costa-de-adeje/
,,,Miraverde,https://glovoapp/es/coa/store/miraverde-costa-de-adeje/
,,,Lou's Food Republic,https://glovoapp/es/coa/store/lous-food-republic-costa-de-adeje/
,,,Restaurant Capri,https://glovoapp/es/coa/store/restaurant-capri-costa-de-adeje/
,,,Poké Hut,https://glovoapp/es/coa/store/poke-hut-costa-de-adeje/
,,,La Toscana,https://glovoapp/es/coa/store/pizzas-fanabe-costa-de-adeje/
,,,La Fallera,https://glovoapp/es/coa/store/paellas-fanabe-costa-de-adeje/
,,,La Terraza De Las Pastas,https://glovoapp/es/coa/store/la-terraza-de-las-pastas-costa-de-adeje/
,,,Sunset Burger,https://glovoapp/es/coa/store/sunset-burger-costa-de-adeje/
,,,Corallo Italian Restaurants,https://glovoapp/es/coa/store/corallo-italian-restaurants-costa-de-adeje/
,,,La Terraza de Miraverde,https://glovoapp/es/coa/store/la-terraza-de-miraverde-costa-de-adeje/
,,,Restaurante Mr. Chen - Carta Libre,https://glovoapp/es/coa/store/restaurante-mr-chen-costa-de-adeje/
,,,Noodle Box & Sushi,https://glovoapp/es/coa/store/noodle-box-and-sushi-costa-de-adeje/
,,,KFC,https://glovoapp/es/coa/store/kfc-costa-de-adeje/
,,,Casa Italia Express,https://glovoapp/es/coa/store/casa-italia-express-costa-de-adeje/
,,,Pizzeria Carbone,https://glovoapp/es/coa/store/pizzeria-carbone-costa-de-adeje/
,,,Tony Roma´s,https://glovoapp/es/coa/store/tony-romas-costa-de-adeje/
,,,Fu Lin Chinese&Thai Hot Buffet,https://glovoapp/es/coa/store/fu-lin-chineseandthai-hot-buffet-costadeadeje/
,,,Cafetería Juventud,https://glovoapp/es/coa/store/cafeteria-juventud-costa-de-adeje/
,,,Speedy Pizza,https://glovoapp/es/coa/store/speedy-pizza-costa-de-adeje/
,,,Las Brasas,https://glovoapp/es/coa/store/carnes-al-sol-costa-de-adeje/
,,,Mom's Kebab & Pizza,https://glovoapp/es/coa/store/mom-s-kebab-y-pizza-costa-de-adeje/
,,,Hola poke,https://glovoapp/es/coa/store/hola-poke-costa-de-adeje/
,,,Sandwich King,https://glovoapp/es/coa/store/el-gran-sol-quickies-costa-de-adeje/
,,,Buenos Aires City,https://glovoapp/es/coa/store/buenos-aires-city-costa-de-adeje/
,,,L´Espresso,https://glovoapp/es/coa/store/lespresso-costa-de-adeje/
,,,Sun Coffe & Coctails,https://glovoapp/es/coa/store/sun-coffe-and-coctails-costa-de-adeje/
,,,Tropicalia Sunrise,https://glovoapp/es/coa/store/tropicalia-sunrise-costadeadeje/
,,,Gradi ,https://glovoapp/es/coa/store/gradi-costa-de-adeje/
,,,Subway Desayunos,https://glovoapp/es/coa/store/subway-desayunos-coa/
,,,Arena Negra,https://glovoapp/es/coa/store/especialidades-de-el-gran-sol-costa-de-adeje/
,,,El Gran Sol,https://glovoapp/es/coa/store/el-gran-sol-costa-de-adeje/
,,,Transilvania,https://glovoapp/es/coa/store/transilvania-costa-de-adeje/
,,,Fañabé Chicken,https://glovoapp/es/coa/store/el-gran-sol-pollos-costa-de-adeje/
,,,BBQ Spice,https://glovoapp/es/coa/store/bbq-spice-costa-de-adeje/
,,,Carisma,https://glovoapp/es/coa/store/carisma-costa-de-adeje/
,,,Sushi Amore,https://glovoapp/es/coa/store/sushi-amore-costa-de-adeje/
,,,La Fugazzeta,https://glovoapp/es/coa/store/la-fugazzeta-costa-de-adeje/
,,,Cups and Dogs,https://glovoapp/es/coa/store/cups-and-dogs-costa-de-adeje/
,,,Mix Rice,https://glovoapp/es/coa/store/mix-rice-costa-de-adeje/
,,,Komo Mai Poke,https://glovoapp/es/coa/store/komo-mai-poke-costa-de-adeje/
,,,Curry & Spices,https://glovoapp/es/coa/store/curry-and-spices-costadeadeje/
,,,Veggie Delight & Spice,https://glovoapp/es/coa/store/veggie-delight-and-spice-costa-de-adeje/
,,,Tropi Pizza,https://glovoapp/es/coa/store/tropi-pizza-costa-de-adeje/
,,,Vegetariano Adeje,https://glovoapp/es/coa/store/vegetariano-adeje-costa-de-adeje/
,,,Rincón Del Pan,https://glovoapp/es/coa/store/rincon-del-pan-costa-de-adeje/
,,,Ondi Burger,https://glovoapp/es/coa/store/ondi-burger-costa-de-adeje/
,,,American Pizza Shop,https://glovoapp/es/coa/store/american-pizza-shop-costa-de-adeje/
,,,Love ,https://glovoapp/es/coa/store/love-costa-de-adeje/
,,,Spice Healthy,https://glovoapp/es/coa/store/spice-healthy-costa-de-adeje/
,,,Ricco Gelato Puro,https://glovoapp/es/coa/store/ricco-gelato-puro-costa-de-adeje/
,,,Pizzeria Caribe,https://glovoapp/es/coa/store/pizzeria-caribe-costa-de-adeje/
,,,Restaurante Mirador Habana Club,https://glovoapp/es/coa/store/restaurante-mirador-habana-club-costa-de-adeje/
,,,Pizzería La Trattoría,https://glovoapp/es/coa/store/pizzeria-la-trattoria-costa-de-adeje/
,,,Fritos y Caprichos,https://glovoapp/es/coa/store/fritos-y-caprichos-costa-de-adeje/
,,,Ondi Pizza,https://glovoapp/es/coa/store/ondi-pizza-costadeadeje/
,,,Restaurante El Atlántico,https://glovoapp/es/coa/store/restaurante-el-atlantico-costa-de-adeje/
,,,Bier Pinte,https://glovoapp/es/coa/store/bier-pinte-costa-de-adeje/
,,,Moke Veggie,https://glovoapp/es/coa/store/moke-veggie-costa-de-adeje/
,,,Don Vito,https://glovoapp/es/coa/store/don-vito-costa-de-adeje/
EST,Estepona,https://glovoapp.com/es/EST/category/RESTAURANT/,,
,,,Burger King,https://glovoapp/es/est/store/burger-king-est-/
,,,Domino's Pizza,https://glovoapp/es/est/store/dominos-pizza-est/
,,,Telepizza,https://glovoapp/es/est/store/telepizza-estepona/
PGN,Pagani,https://glovoapp.com/es/PGN/category/RESTAURANT/,,
,,,Boom Cafè and Bakery,https://glovoapp/es/pgn/store/boom-cafe-and-bakery-pgn/
,,,Wood Hamburgeria e Birreria,https://glovoapp/es/pgn/store/wood-hamburgeria-e-birreria-pgn/
,,,City Hall,https://glovoapp/es/pgn/store/city-hall-pgn/
,,,Dodici Burger,https://glovoapp/es/pgn/store/dodici-burger-pgn/
,,,CocktailBar & Bistrot,https://glovoapp/es/pgn/store/cocktailbar-and-bistrot-pgn/
VST,Vasto,https://glovoapp.com/es/VST/category/RESTAURANT/,,
,,,Farina & Co,https://glovoapp/es/vst/store/farina-and-co-vst/
,,,Pizza Pazza,https://glovoapp/es/vst/store/pizza-pazza-vst/
,,,McDonald's®,https://glovoapp/es/vst/store/mcdonaldsr-vst/
CMS,Castellammare di Stabia,https://glovoapp.com/es/CMS/category/RESTAURANT/,,
,,,Mago Del Gelo,https://glovoapp/es/cms/store/mago-del-gelo-cms/
,,,Pizzeria Le Tre Vele,https://glovoapp/es/cms/store/pizzeria-le-tre-velen-nap/
,,,Vida Pizza & Bistrot,https://glovoapp/es/cms/store/vida-pizza-and-bistrot-cms/
,,,Panini Gourmet,https://glovoapp/es/cms/store/panini-gourmet-cms/
,,,Pizzeria 82,https://glovoapp/es/cms/store/pizzeria-82-cms/
,,,Il Mago dello Spiedo,https://glovoapp/es/cms/store/il-mago-dello-spiedo-cms/
,,,Mariano’s,https://glovoapp/es/cms/store/marianos-cms/
,,,Ristorante e Pizzeria Zembri`,https://glovoapp/es/cms/store/ristorante-e-pizzeria-zembri-cms/
,,,Pizzeria Mon Amour,https://glovoapp/es/cms/store/pizzeria-mon-amour-cms/
,,,Mr Kebab ,https://glovoapp/es/cms/store/mr-kebab-cms/
,,,Pizzeria il Vulcano ,https://glovoapp/es/cms/store/pizzeria-il-vulcano-cms/
,,,Pizza a portafoglio,https://glovoapp/es/cms/store/pizza-a-portafoglio-cms/
,,,Ke Burger,https://glovoapp/es/cms/store/ke-burger-cms/
,,,Ikigai Sushi,https://glovoapp/es/cms/store/ikigai-sushi-cms/
,,,"Il Mago dello Spiedo ""Grill""",https://glovoapp/es/cms/store/il-mago-dello-spiedo-grill-cms/
,,,Sushi Therapy,https://glovoapp/es/cms/store/sushi-therapy-cms/
VTB,Viterbo,https://glovoapp.com/es/VTB/category/RESTAURANT/,,
