code,city,city_restaurants_url,restaurant_name,restaurant_url
,,,Cervecería Calvín,https://glovoapp/es/mad/store/cerveceria-calvin-madrid/
,,,Terania,https://glovoapp/es/mad/store/terania-nom/
,,,Convexo,https://glovoapp/es/mad/store/convexo-madrid/
,,,London Café,https://glovoapp/es/mad/store/london-cafe-madrid/
,,,Taberna de O' Donell,https://glovoapp/es/mad/store/taberna-de-o-donell-madrid/
,,,Sushi Fish,https://glovoapp/es/mad/store/sushi-fish-madrid/
,,,El Barril de Recoletos,https://glovoapp/es/mad/store/el-barril-de-recoletos-madrid/
,,,Mumbai Tandoori,https://glovoapp/es/mad/store/mumbai-tandoori-madrid/
,,,Dpipo,https://glovoapp/es/mad/store/dpipo-madrid/
,,,Casa Vecchia,https://glovoapp/es/mad/store/casa-vecchia-madrid/
,,,Don Lay Home,https://glovoapp/es/mad/store/don-lay-madrid/
,,,Gran Barril,https://glovoapp/es/mad/store/gran-barril-madrid/
,,,Verdura & Brasa,https://glovoapp/es/mad/store/verdura-and-brasa-madrid/
,,,Taberna Moderna,https://glovoapp/es/mad/store/taberna-moderna-madrid/
,,,La Galleta Prometida,https://glovoapp/es/mad/store/la-galleta-prometida-madrid/
,,,Asador Gerardo,https://glovoapp/es/mad/store/asador-gerardo-madrid/
,,,El Barril de Argüelles,https://glovoapp/es/mad/store/el-barril-de-arguelles-madrid/
,,,Espallá Grill ,https://glovoapp/es/mad/store/espalla-grill-madrid/
,,,Werfresh Healthy Food,https://glovoapp/es/mad/store/werfresh-healthy-food-madrid/
,,,El Barril De Alcántara,https://glovoapp/es/mad/store/el-barril-de-alcantara-madrid/
,,,Allo Pizza,https://glovoapp/es/mad/store/allo-pizza-madrid/
,,,CoquettoGo,https://glovoapp/es/mad/store/coquetto-madrid/
,,,Il Cratere Del Gusto,https://glovoapp/es/mad/store/il-cratere-del-gusto-madrid/
,,,Casa Rojas,https://glovoapp/es/sjo/store/casa-rojas-san-jose-2/
,,,Garros Bar,https://glovoapp/es/sjo/store/garros-bar-san-jose/
,,,Vipizza,https://glovoapp/es/sjo/store/vipizza-san-jose/
,,,La Guchería,https://glovoapp/es/sjo/store/la-gucheria/
,,,Mata Múa ,https://glovoapp/es/sjo/store/mata-m-a/
,,,Casa Colón,https://glovoapp/es/sjo/store/hostel-casa-colon-san-jose/
,,,Pupusas y Churros don Marco ,https://glovoapp/es/sjo/store/chicharronera-puriscalena-san-jose/
,,,Chifrijo del Rincón,https://glovoapp/es/sjo/store/chifrijo-del-rincon-san-jose/
,,,Kamikaze,https://glovoapp/es/sjo/store/kamikaze-2/
,,,WKNDS,https://glovoapp/es/sjo/store/wknds-san-jose/
,,,Casa 126,https://glovoapp/es/sjo/store/casa-126-san-jose/
,,,Don Wang,https://glovoapp/es/sjo/store/don-wang/
,,,Restaurante Las Carnitas BBQ,https://glovoapp/es/sjo/store/restaurante-las-carnitas-bbq-sanjose/
,,,El Muro Pizzeria,https://glovoapp/es/sjo/store/el-muro-pizzeria-san-jose/
,,,Galway,https://glovoapp/es/sjo/store/galway-escalante-san-jose/
,,,La Casa de Asclepios,https://glovoapp/es/sjo/store/la-casa-de-asclepios-sjose/
,,,Patio U,https://glovoapp/es/sjo/store/patio-u-san-jose/
,,,Hao Wok&Bowls,https://glovoapp/es/sjo/store/hao-wok-and-bowls-san-jose/
,,,Nachos House,https://glovoapp/es/sjo/store/nachos-house-san-jose/
,,,Soda Betania,https://glovoapp/es/sjo/store/soda-betania-san-jose/
,,,2X1 Pinto - Tortillas,https://glovoapp/es/sjo/store/2x1-pinto-tortillas-san-jose/
,,,Sazón de la abuela tortillería y comida típica,https://glovoapp/es/sjo/store/sazon-de-la-abuela-tortilleria-y-comida-tipica-sjo/
,,,La Empanadota,https://glovoapp/es/sjo/store/la-empanadota-san-jose/
,,,La Ventana Crazy Food,https://glovoapp/es/sjo/store/la-ventana-crazy-food/
,,,CoquettoGo,https://glovoapp/es/mad/store/coquettogo-mad/
,,,SANDY BARRACANE BAR & KITCHEN,https://glovoapp/es/mad/store/sandy-barracane-bar-kitchen-madrid/
,,,Frida,https://glovoapp/es/mad/store/frida-madrid/
,,,La Sucursal,https://glovoapp/es/mad/store/la-sucursal-madrid/
,,,Leon V,https://glovoapp/es/mad/store/leon-v-madrid/
,,,Foster's Hollywood,https://glovoapp/es/mad/store/fosters-hollywood-madrid/
,,,Miss Sushi,https://glovoapp/es/mad/store/miss-sushi-2/
,,,Tasty Poke Bar,https://glovoapp/es/mad/store/tasty-poke-bar-madrid/
,,,NAP,https://glovoapp/es/mad/store/nap-madrid/
,,,Telepizza,https://glovoapp/es/mad/store/telepizza-integration-mad/
,,,Arepa Olé Street,https://glovoapp/es/mad/store/arepa-ol-street/
,,,Sushiwakka,https://glovoapp/es/mad/store/sushiwakka-express-alcala/
,,,Twin Pizza,https://glovoapp/es/mad/store/twin-pizza/
,,,Hamburguesas En Copa de Balón,https://glovoapp/es/mad/store/en-copa-de-balon-madrid/
,,,Croqueta y Presumida,https://glovoapp/es/mad/store/croqueta-y-presumida-3/
,,,La Nicoletta,https://glovoapp/es/mad/store/la-nicoletta/
,,,Tabaxco,https://glovoapp/es/mad/store/tabaxco-madrid/
,,,Timesburg,https://glovoapp/es/mad/store/timesburg-madrid/
,,,Tasty Market,https://glovoapp/es/mad/store/tasty-market/
,,,True Poke,https://glovoapp/es/mad/store/true-poke-madrid/
,,,Gracias Padre ,https://glovoapp/es/mad/store/gracias-padre-mad1/
,,,Burnout,https://glovoapp/es/mad/store/burnout-madrid1/
,,,GrillOut La Ventanita,https://glovoapp/es/sjo/store/grillout-la-ventanita-san-jose/
,,,Hoplers,https://glovoapp/es/sjo/store/hoplers-san-jose/
,,,La 45 Street Food,https://glovoapp/es/sjo/store/la-45-street-food-san-jose/
,,,Terafrut,https://glovoapp/es/sjo/store/terafrut-san-jose/
,,,Maui Poke Bowls,https://glovoapp/es/sjo/store/maui-poke-bowls-san-jose/
,,,Pub Rock ,https://glovoapp/es/sjo/store/pub-rock-san-jose/
,,,Sciamarelli's Pizza,https://glovoapp/es/sjo/store/sciamarellis-pizza-san-jose/
,,,Fidalgo,https://glovoapp/es/sjo/store/-fidalgo-san-jose-/
,,,Pico de Gallo,https://glovoapp/es/sjo/store/pico-de-gallo-san-jose/
,,,Wok's Rice House,https://glovoapp/es/sjo/store/woks-rice-house-sanjose/
,,,RAJADOS - Tacos ticos,https://glovoapp/es/sjo/store/rajados-san-jose/
,,,The Draft,https://glovoapp/es/sjo/store/the-draft-san-jos-e/
,,,Lupulus Beer Shop,https://glovoapp/es/sjo/store/lupulus-beer-shop/
,,,El Rincón de las Giuaras,https://glovoapp/es/sjo/store/el-sabor-de-mi-tierra-sjo/
,,,Santo Katrin,https://glovoapp/es/sjo/store/santo-katrin-san-jose/
,,,Ramenezco,https://glovoapp/es/sjo/store/ramenezco-san-jose/
,,,Sabores y Licores Express,https://glovoapp/es/sjo/store/sabores-y-licores-express-san-jose/
,,,Tumi's House,https://glovoapp/es/sjo/store/tumis-house/
,,,La Cuchara Argentina,https://glovoapp/es/sjo/store/a-cuchara-argentina-san-jose/
,,,Pastelería La Maison de Marco,https://glovoapp/es/sjo/store/pasteleria-la-maison-de-marco-san-jose/
,,,Soda Gloriana,https://glovoapp/es/sjo/store/soda-gloriana-san-jose/
,,,Pizza Kan,https://glovoapp/es/sjo/store/pizza-kan/
,,,El Arte del Buen Gusto,https://glovoapp/es/sjo/store/el-arte-del-buen-gusto-san-jose/
,,,Taj Mahal Café,https://glovoapp/es/mad/store/taj-mahal-cafe-madrid/
,,,Makitake Castellana,https://glovoapp/es/mad/store/makitake-castellana-mad/
,,,Rosa Negra,https://glovoapp/es/mad/store/rosa-negra-2/
,,,Jamones Julián Becerro,https://glovoapp/es/mad/store/julian-becerro-2/
,,,Eat My Trip ,https://glovoapp/es/mad/store/eat-my-trip-madrid/
,,,Pasta Mito,https://glovoapp/es/mad/store/pasta-mito/
,,,Empanadas Pampas,https://glovoapp/es/mad/store/empanadas-pampas-madrid/
,,,Chicken Brothers,https://glovoapp/es/mad/store/chicken-brothers-madrid/
,,,La Casa Tomada,https://glovoapp/es/mad/store/la-casa-tomada/
,,,Taberna Maceiras,https://glovoapp/es/mad/store/taberna-maceiras-madrid/
,,,Real Fried Chicken,https://glovoapp/es/mad/store/real-fried-chicken-madrid/
,,,Peyote San,https://glovoapp/es/mad/store/peyote-san/
,,,Huerta Nuestra,https://glovoapp/es/mad/store/nuestra-huerta-madrid/
,,,Surya Callao,https://glovoapp/es/mad/store/surya-callao-madrid/
,,,Villa Burritos,https://glovoapp/es/mad/store/villa-burritos-madrid/
,,,Restaurante Libanes Al-Nassim,https://glovoapp/es/mad/store/restaurante-libanes-al-nassim-mad/
,,,Green Tea,https://glovoapp/es/mad/store/green-tea-madrid/
,,,Rawcoco,https://glovoapp/es/mad/store/rawcoco-desayunos-y-meriendas-madrid/
,,,DO EAT!,https://glovoapp/es/mad/store/do-eat-madrid/
,,,Knock Wok,https://glovoapp/es/mad/store/knock-wok-madrid/
,,,Craft 19,https://glovoapp/es/mad/store/craft-19-madrid/
,,,Pizzería Bellavista,https://glovoapp/es/mad/store/pizzeria-bellavista-madrid/
,,,La Pizza del Barrio ,https://glovoapp/es/sjo/store/la-pizza-del-barrio-san-jose/
,,,Sushi DyS ,https://glovoapp/es/sjo/store/sushi-dys/
,,,Garden Bistro,https://glovoapp/es/sjo/store/garden-bistro-san-jose/
,,,Happy Pop,https://glovoapp/es/sjo/store/happy-pop-san-jose/
,,,Cayena Grill & BBQ,https://glovoapp/es/sjo/store/cayena-grill-bbq-san-jose/
,,,Karaoke 88,https://glovoapp/es/sjo/store/karaoke-88/
,,,The Kitchen,https://glovoapp/es/sjo/store/the-kitchen-san-jose/
,,,Bar La Californeña,https://glovoapp/es/sjo/store/bar-la-californena-san-jose/
,,,Taco Station,https://glovoapp/es/sjo/store/taco-station-san-jose/
,,,Kronch,https://glovoapp/es/sjo/store/kronch-san-jose/
,,,Curry Kingdom,https://glovoapp/es/sjo/store/curry-kingdom/
,,,Restaurante a la Mesa,https://glovoapp/es/sjo/store/ala-mesa-gastronomic-san-jose/
,,,La Tavola,https://glovoapp/es/sjo/store/la-tavola-san-jose/
,,,Panadería San Agustín ,https://glovoapp/es/sjo/store/panaderia-san-agustin-san-jose/
,,,Restaurante Baobei,https://glovoapp/es/sjo/store/restaurante-baobei-san-jose/
,,,Noon,https://glovoapp/es/sjo/store/noon-san-jose/
,,,Soda Silvia Desayunos,https://glovoapp/es/sjo/store/soda-silvia-desayunos-san-jose/
,,,Al Gallo le Pica,https://glovoapp/es/sjo/store/al-gallo-le-pica-san-jose/
,,,Black Mama Food,https://glovoapp/es/sjo/store/black-mama-san-jose/
,,,Whapin ,https://glovoapp/es/sjo/store/whapin/
,,,727 Soda Café,https://glovoapp/es/sjo/store/727-soda-cafe-san-jose/
,,,Toppings and Salads,https://glovoapp/es/mad/store/toppings-and-salads-madrid/
,,,Pomodoro ,https://glovoapp/es/mad/store/pomodoro-bernabeu-madrid/
,,,Enrique Tomás,https://glovoapp/es/mad/store/enrique-tomas-2/
,,,La Libanesa,https://glovoapp/es/mad/store/la-libanesa/
,,,Jose Luis,https://glovoapp/es/mad/store/jose-luis-mad1/
,,,Nano El Mexicano,https://glovoapp/es/mad/store/nano-el-mexicano/
,,,Churreria Pérez Prieto,https://glovoapp/es/mad/store/churreria-perez-prieto/
,,,Kanbun,https://glovoapp/es/mad/store/kanbun-madrid/
,,,perretxiCo,https://glovoapp/es/mad/store/perretxico-madrid/
,,,Goiko Basics,https://glovoapp/es/mad/store/goiko-basics-mad/
,,,Maye's Bistro,https://glovoapp/es/mad/store/mayes-bistro/
,,,Food Craft,https://glovoapp/es/mad/store/food-craft-madrid/
,,,TeleArepa,https://glovoapp/es/mad/store/telearepa-mad/
,,,Buona Pasta & Pizza,https://glovoapp/es/mad/store/buona-pasta-and-pizza-mad/
,,,Big Bite Fast Food,https://glovoapp/es/mad/store/big-bite-fast-food-madrid/
,,,New Bombay Palace,https://glovoapp/es/mad/store/new-bombay-palace/
,,,Thai Garden 2112,https://glovoapp/es/mad/store/thai-away-madrid/
,,,Horno De Juan Goya,https://glovoapp/es/mad/store/horno-de-juan-goya-madrid/
,,,Peggy Sue's ,https://glovoapp/es/mad/store/peggy-sue-3/
,,,Marcano,https://glovoapp/es/mad/store/marcano/
,,,Chicken Hills,https://glovoapp/es/mad/store/chicken-hills/
,,,Zoko Madrid,https://glovoapp/es/mad/store/zoko-madrid-madrid/
,,,Café Kubrick,https://glovoapp/es/sjo/store/cafe-kubrick-san-jose/
,,,La Maicera ,https://glovoapp/es/sjo/store/la-maicera-sjo/
,,,Noguchi,https://glovoapp/es/sjo/store/noguchi-san-jose/
,,,Del Carajo,https://glovoapp/es/sjo/store/del-carajo-san-jose/
,,,Soda Silvia,https://glovoapp/es/sjo/store/soda-silvia-costa-rica/
,,,La Cusqueña,https://glovoapp/es/sjo/store/la-cusque-a-sanjose/
,,,El Novillo Bravo,https://glovoapp/es/sjo/store/el-novillo-bravo-san-jose/
,,,El Wey,https://glovoapp/es/sjo/store/el-wey-san-jose/
,,,Qubano,https://glovoapp/es/sjo/store/soda-qubano-san-jose-/
,,,Arroyito,https://glovoapp/es/sjo/store/arroyito-san-jose/
,,,Los Yoses Soda & Café ,https://glovoapp/es/sjo/store/los-yoses-soda-y-cafe-san-jose/
,,,Bar y Restaurante Bahamas,https://glovoapp/es/sjo/store/bar-y-restaurante-bahamas-san-jose/
,,,Creasala Coworking & Café,https://glovoapp/es/sjo/store/chavala-deli/
,,,Shakti,https://glovoapp/es/sjo/store/shakti/
,,,Al Toque,https://glovoapp/es/sjo/store/al-toque-san-jose/
,,,Carbón & Sabor,https://glovoapp/es/sjo/store/carbon-y-sabor-san-jose/
,,,Taco Bell,https://glovoapp/es/sjo/store/taco-bell-san-jose-2/
,,,KFC,https://glovoapp/es/sjo/store/kfc-1112/
,,,Johnny Rockets,https://glovoapp/es/sjo/store/johnny-rockets-san-jose/
,,,Jerry's Pizza,https://glovoapp/es/sjo/store/jerrys-pizza-san-jose/
,,,Go Chicken ,https://glovoapp/es/sjo/store/go-chicken-san-jos-/
,,,GoXO,https://glovoapp/es/mad/store/goxocomopedir/
,,,Fresh Salad,https://glovoapp/es/mad/store/fresh-salad-madrid/
,,,Trikki New Orleans and Po 'Boys,https://glovoapp/es/mad/store/trikki-new-orleans-and-po-boys-madrid/
,,,Abbasid Mediterranean Kebab,https://glovoapp/es/mad/store/abbasid-mediterranean-kebab-madrid/
,,,Kooby Grilled Brochettes,https://glovoapp/es/mad/store/kooby-grilled-brochettes-madrid/
,,,El Viejo Lyon,https://glovoapp/es/mad/store/el-viejo-lyon-madrid/
,,,Pintxoterapia,https://glovoapp/es/mad/store/pintxoterapia-madrid/
,,,Tates,https://glovoapp/es/mad/store/tates/
,,,KeBuey,https://glovoapp/es/mad/store/kebuey-madrid/
,,,Kansas Burger,https://glovoapp/es/mad/store/kansas-burger/
,,,Sushita Café,https://glovoapp/es/mad/store/sushita-cafe-madrid/
,,,Kebab Nueva Europa,https://glovoapp/es/mad/store/kebab-nueva-europa-madrid/
,,,Casa Gallardo,https://glovoapp/es/mad/store/casa-gallardo-madrid/
,,,Mindelle,https://glovoapp/es/mad/store/mindelle/
,,,Bululú Bar and Coffee,https://glovoapp/es/mad/store/bubulu-bar-and-coffe-madrid/
,,,Suyana Sánguches,https://glovoapp/es/mad/store/suyana/
,,,Goxo Supervisor,https://glovoapp/es/mad/store/goxo-superviso-mad/
,,,Tacontento Restaurante,https://glovoapp/es/sjo/store/tacontento-restaurante433/
,,,Homero's Grill,https://glovoapp/es/sjo/store/homeros-grill-san-jose/
,,,Chipotle Burger by Tacontento ,https://glovoapp/es/sjo/store/chipothe-burger/
,,,Chichi's,https://glovoapp/es/sjo/store/chichi-s/
,,,ÍRALA,https://glovoapp/es/sjo/store/irala-san-jose/
,,,Tacontento Food Court,https://glovoapp/es/sjo/store/tacontento-food-court/
,,,Mister Pan Merayo,https://glovoapp/es/sjo/store/mister-pan-merayo-san-jose/
,,,Cinnabon,https://glovoapp/es/sjo/store/cinnabon-san-jose/
,,,Q HAMBURGUESAS,https://glovoapp/es/sjo/store/q-hamburguesas-sjo/
,,,Papata,https://glovoapp/es/sjo/store/papata-san-jose/
,,,Entre Migas La Boutique del Pan,https://glovoapp/es/sjo/store/entre-migas-la-boutique-del-pan/
,,,Minoru ,https://glovoapp/es/sjo/store/minoru-san-jose/
,,,Café Las Flores,https://glovoapp/es/sjo/store/cafe-las-flores-san-jose/
,,,San Remo ,https://glovoapp/es/sjo/store/san-remo-/
,,,La Buffaleta,https://glovoapp/es/sjo/store/la-buffaletasanjose/
,,,Pizza Ciao ,https://glovoapp/es/sjo/store/ciao-pizza/
,,,LA PIZZERIA CR,https://glovoapp/es/sjo/store/la-pizzeria-cr-sjo/
,,,La Sorbetera de Lolo Mora,https://glovoapp/es/sjo/store/la-sorbetera-de-lolo-mora-san-jose/
,,,CASA House of Beers,https://glovoapp/es/sjo/store/casa-house-of-beers-san-jose/
,,,Marinara Pizzería,https://glovoapp/es/sjo/store/marinara-pizzeria-san-jose/
,,,Pupusas Max Guadalupe,https://glovoapp/es/sjo/store/pupusas-max-guadalupe-sanjose/
,,,Antojao,https://glovoapp/es/sjo/store/cafe-otoya-san-jose/
,,,Castro's bar,https://glovoapp/es/sjo/store/castro-s-bar-san-jose/
,,,La Ventanita Meraki,https://glovoapp/es/sjo/store/la-ventanita-meraki-san-jose/
,,,Líder Pizza Halal,https://glovoapp/es/sjo/store/lider-pizza-halal-san-jose/
,,,Don Juanito Café,https://glovoapp/es/sjo/store/don-juanito-cafe-san-jose/
,,,Mister Bowl,https://glovoapp/es/sjo/store/senor-bowl-san-jose/
,,,Why Not?,https://glovoapp/es/sjo/store/why-not-san-jose/
,,,Restaurante Rincón Retana,https://glovoapp/es/sjo/store/rinc-n-retana-san-jose/
,,,Los Primos Hermanos,https://glovoapp/es/sjo/store/los-primos-hermanos-san-jose/
,,,Bella Burger,https://glovoapp/es/sjo/store/bella-burger-sjo/
,,,La Wera,https://glovoapp/es/sjo/store/la-wera-san-jose/
,,,Las Caldosas de Heredia,https://glovoapp/es/sjo/store/las-caldosas-de-heredia-san-jose/
HUA,Huancayo,https://glovoapp.com/es/HUA/category/RESTAURANT/,,
,,,Popeyes,https://glovoapp/es/hua/store/popeyes-huancayo/
,,, Coqui Café ,https://glovoapp/es/hua/store/cafe-coqui-huancayo/
,,,Café Zampa,https://glovoapp/es/hua/store/cafe-zampa-huancayo/
,,,El Peje Fusión,https://glovoapp/es/hua/store/el-peje-fusion-huancayo/
,,,Pastelería Millka,https://glovoapp/es/hua/store/pasteleria-millka-huancayo/
,,,A lo Bravazo,https://glovoapp/es/hua/store/a-lo-bravazo-huancayo/
,,,Los Rosales Restaurante Posada,https://glovoapp/es/hua/store/los-rosales-restaurante-posada-huancayo/
,,,Dolce Latte,https://glovoapp/es/hua/store/dolce-latte-huancayo/
,,,Inkawara Restaurant,https://glovoapp/es/hua/store/inkawara-restaurant-huancayo/
,,,Restaurante Los Balcones,https://glovoapp/es/hua/store/restaurante-los-balcones-huancayo/
,,,Tvez Coffee & Restaurant,https://glovoapp/es/hua/store/tvez-coffee-and-restaurant-huancayo/
,,,Nutri Bubble,https://glovoapp/es/hua/store/nutri-bubble-huancayo/
,,,La Leña,https://glovoapp/es/hua/store/la-lena-huancayo/
,,,Bembos,https://glovoapp/es/hua/store/bembos-huancayo/
,,,Toto's Pizza,https://glovoapp/es/hua/store/totos-pizza-huancayo/
,,,Chinawok,https://glovoapp/es/hua/store/chinawok-huancayo/
,,,Chifa Fusión Asia,https://glovoapp/es/hua/store/chifa-fusion-asia-huancayo/
,,,Café-Citó y más,https://glovoapp/es/hua/store/cafe-cito-y-mas-huancayo/
,,,Brasería San Carlos,https://glovoapp/es/hua/store/braseria-san-carlos-huancayo/
,,,El Gran Perico,https://glovoapp/es/hua/store/el-gran-perico-huancayo/
,,,Don Tomato,https://glovoapp/es/hua/store/don-tomato/
